Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
CCOLA-ENKAI,2020-11-18,2021-01-06,91570.9933037349,-1.7467050457676,1.1644700305117335,-0.06763436623334229,73.25679464298793,36.62839732149396,-6193.34609745574,-6303.231289420222,1189095.2335894916
AEFES-PETKM,2020-11-26,2021-01-07,93434.57153247957,1.8704404480911903,1.2469602987274602,0.07658370686796756,74.74765722598366,37.37382861299183,7155.565837577562,7043.444351738586,1196773.6945225084
DOAS-EKGYO,2020-11-26,2021-01-11,102979.35629688439,-2.061514813808823,1.3743432092058818,-0.2675191826889924,82.38348503750751,41.191742518753756,-27548.953230381052,-27672.52845793731,1171650.8498624293
ODAS-TKFEN,2020-12-09,2021-01-11,74763.41506046761,-1.5449191981475336,1.0299461320983558,0.04483327059350206,59.81073204837409,29.905366024187046,3351.8884179002516,3262.1723198276904,1174913.022182257
SISE-TTKOM,2021-01-04,2021-01-11,99654.81499003501,2.0863570452469413,1.3909046968312941,9.757814050022871e-05,79.72385199202802,39.86192599601401,9.724131538621934,-109.86164644942009,1174803.1605358075
THYAO-TTRAK,2020-11-20,2021-01-13,88763.16139546175,-1.7040544295971685,1.1360362863981124,0.07567940750492279,71.0105291163694,35.5052645581847,6717.543462672381,6611.027668997827,1182637.9724540205
ENKAI-VESTL,2020-12-09,2021-01-13,78399.0636675185,1.6200466294748546,1.0800310863165696,-0.15777973459429256,62.719250934014795,31.359625467007398,-12369.783457902113,-12463.862334303136,1170174.1101197174
AEFES-TTKOM,2020-12-18,2021-01-13,100904.04422363763,4.525652517401409,1.4,-0.10327333571634456,80.7232353789101,40.36161768945505,-10420.697234244606,-10541.782087312971,1159632.3280324044
FROTO-SAHOL,2021-01-06,2021-01-15,99883.99962151729,4.001265396052132,1.4,-0.12902955240381236,79.90719969721383,39.95359984860691,-12887.98776346694,-13007.84856301276,1147835.5709317871
AEFES-BRSAN,2020-12-10,2021-01-19,101673.42934712891,2.2979440977556322,1.4,0.05470755999915056,81.33874347770313,40.66937173885157,5562.30523632745,5440.297121110895,1155736.0344618554
FROTO-KCHOL,2021-01-08,2021-01-21,94639.64832126786,1.9759313355071706,1.3172875570047804,-0.1604477439686718,75.71171865701429,37.855859328507144,-15184.718063135926,-15298.285641121447,1141666.9893527199
GARAN-TCELL,2020-11-23,2021-01-26,105463.05578530119,-3.332926567712898,1.4,-0.004229068063508888,84.37044462824095,42.18522231412047,-446.0104411016735,-572.5661080440349,1144153.8163334348
AKBNK-KONTR,2021-01-15,2021-01-28,96418.18795827011,-3.292410045398395,1.4,-0.227616368153294,77.1345503666161,38.56727518330805,-21946.357766983107,-22062.05959253303,1123314.984454648
CIMSA-YKBNK,2021-01-21,2021-02-09,93134.7172950926,4.262338760562698,1.4,-0.16458869235070903,74.50777383607408,37.25388691803704,-15328.921332052256,-15440.682992806367,1115106.9744809826
TKFEN-YKBNK,2021-01-14,2021-02-12,97459.14982072078,-2.4612124598425313,1.4,-0.021837389282481044,77.96731985657662,38.98365992828831,-2128.253393774722,-2245.204373559587,1114647.5401725855
ODAS-PGSUS,2021-01-04,2021-02-17,90823.50243438665,1.9014661177880205,1.267644078525347,-0.049175588389557226,72.65880194750933,36.329400973754666,-4466.299171811347,-4575.287374732611,1113058.2352135943
SASA-TTKOM,2021-01-13,2021-02-18,97409.11555472197,-2.370863628026824,1.4,0.8027594741875224,77.92729244377757,38.96364622188879,78196.09038378022,78079.19944511454,1191733.425643133
ALARK-TKFEN,2020-11-27,2021-02-22,105029.12364511313,-2.148020064614474,1.4,0.6508772157952614,84.02329891609051,42.011649458045255,68361.06357554748,68235.02862717335,1262501.343716114
SISE-TTKOM,2021-01-26,2021-02-22,91595.10876966643,-2.0013722687914663,1.3342481791943108,-0.019154400270144225,73.27608701573315,36.63804350786658,-1754.4493761615884,-1864.363506685188,1260636.9802094288
FROTO-GARAN,2021-02-10,2021-02-24,89861.42496733692,2.1165677679803867,1.4,-0.24257074737232684,71.88913997386953,35.944569986934766,-21797.753014269187,-21905.58672422999,1240063.9641632552
ODAS-PGSUS,2021-02-22,2021-02-24,90318.59884938522,-1.7911302037637484,1.1940868025091655,-0.06384643818631693,72.25487907950819,36.12743953975409,-5766.520838512029,-5874.903157131291,1234189.061006124
EKGYO-TAVHL,2021-01-15,2021-02-25,72216.87277918856,-2.0173618457694973,1.3449078971796649,-0.12707007852170588,57.77349822335085,28.886749111675424,-9176.603694643534,-9263.263941978561,1225583.0653495942
