Date,Capital,Open Gross,Idle Cash,Open Count
2020-03-12,1174018.7842966518,1004275.9338566775,957691.4328033302,12
2020-03-13,1163489.3014831701,750837.7248456955,1001663.6819493526,9
2020-03-14,1163884.9354123245,750837.7248456955,1002059.1906413457,9
2020-03-15,1164280.6946182963,750837.7248456955,1002454.8245705001,9
2020-03-16,1168355.1160277885,795981.6621605927,996820.3738093765,9
2020-03-17,1179364.3672406178,777663.6826570083,1011765.1694535553,9
2020-03-18,1179775.918118106,1051264.8188204807,953342.4311942144,12
2020-03-19,1192194.7891753835,961458.0074989797,985069.0898786001,11
2020-03-20,1192607.1473910883,961458.0074989797,985481.3175631028,11
2020-03-21,1193019.6361793277,961458.0074989797,985893.6757788076,11
2020-03-22,1193432.2555814474,961458.0074989797,986306.164567047,11
2020-03-23,1193848.639524348,1061706.3169678212,965165.3974333659,12
2020-03-24,1194268.790467914,1161989.6026878664,944020.8749464568,13
2020-03-25,1194689.0744515685,1161989.6026878664,944441.0258900226,13
2020-03-26,1211021.5559932298,972623.945673797,1001488.8157876908,11
2020-03-27,1211440.280425318,972623.945673797,1001907.4076733635,11
2020-03-28,1211859.1374457926,972623.945673797,1002326.1321054517,11
2020-03-29,1212278.1270966374,972623.945673797,1002744.9891259262,11
2020-03-30,1212700.6376277027,1066094.7238479352,983067.7614693313,12
2020-03-31,1235903.544948705,970272.9086682238,1026868.4865488956,11
2020-04-01,1236297.1155417194,1070658.9385229717,1005711.8731662661,12
2020-04-02,1236690.8011061994,1070658.9385229717,1006105.4437592805,12
2020-04-03,1257384.746284797,1055499.1622038996,1030053.15792606,12
2020-04-04,1257784.1314056527,1055499.1622038996,1030452.4264109586,12
2020-04-05,1258183.6331965378,1055499.1622038996,1030851.8115318143,12
2020-04-06,1312656.2453109159,761285.7210855347,1148573.3428129489,9
2020-04-07,1313062.8365159065,761285.7210855347,1148979.815277526,9
2020-04-08,1313469.5464959973,761285.7210855347,1149386.4064825166,9
2020-04-09,1320809.4272719496,692117.9537143013,1171597.3148510759,8
2020-04-10,1352529.4153044894,591869.6442454598,1224864.4712360732,7
2020-04-11,1352942.5064987945,591869.6442454598,1225277.4417917156,7
2020-04-12,1353355.7183670036,591869.6442454598,1225690.5329860207,7
2020-04-13,1353775.9596849638,819233.4049311164,1177220.5363068136,9
2020-04-14,1354196.3237655517,819233.4049311164,1177640.7776247738,9
2020-04-15,1348225.5361572402,743765.4824640679,1187899.6295688986,8
2020-04-16,1362287.1582660626,669746.3425762393,1217873.5087241763,7
2020-04-17,1362705.4663162443,669746.3425762393,1218291.694612171,7
2020-04-18,1363123.8965642995,669746.3425762393,1218710.0026623528,7
2020-04-19,1363542.4490459252,669746.3425762393,1219128.432910408,7
2020-04-20,1363961.1237968286,669746.3425762393,1219546.9853920336,7
2020-04-21,1364379.9208527277,669746.3425762393,1219965.6601429372,7
2020-04-22,1364802.3227583535,784354.2559278684,1195743.755828236,8
2020-04-23,1365224.848057767,784354.2559278684,1196166.1577338618,8
2020-04-24,1365657.2064308063,1103894.5682467567,1127887.5158847142,11
2020-04-25,1366089.6911061576,1103894.5682467567,1128319.8742577536,11
2020-04-26,1366522.3021207165,1103894.5682467567,1128752.358933105,11
2020-04-27,1366961.3753433444,1312404.1454090308,1084355.4108577748,13
2020-04-28,1381541.0273488075,1198722.2650662025,1123375.8626741492,12
2020-04-29,1381984.559844954,1314771.7113635023,1098865.1094056545,13
2020-04-30,1375467.4037353895,1230864.8808343627,1110392.3739948848,12
2020-05-01,1375865.2942729644,1230864.8808343627,1110831.4543560015,12
2020-05-02,1376263.291198155,1230864.8808343627,1111229.3448935763,12
2020-05-03,1376661.394539407,1230864.8808343627,1111627.341818767,12
2020-05-04,1368344.8126824398,1041533.1987395858,1144023.9264105782,10
2020-05-05,1368741.6951938877,1267497.6953561876,1095832.8081808595,12
2020-05-06,1369140.4914037732,1341366.86129001,1080347.8200165355,13
2020-05-07,1398863.3350397863,1006310.8164673146,1182107.964784701,10
2020-05-08,1408293.196817666,1011384.4132392168,1190444.358464743,10
2020-05-09,1408694.4935938485,1011384.4132392168,1190845.5479712344,10
2020-05-10,1409095.8976684038,1011384.4132392168,1191246.844747417,10
2020-05-11,1409500.305441432,1129748.4686433626,1166199.9769100808,11
2020-05-12,1415368.1220315197,1145957.247420123,1168580.9410278036,11
2020-05-13,1415780.0308781706,1367754.4312671137,1121300.9193090904,13
2020-05-14,1401260.4228071014,1372835.2254512056,1105692.697396568,13
2020-05-15,1401668.6838769254,1372835.2254512056,1106100.8493350921,13
2020-05-16,1402077.0541072285,1372835.2254512056,1106509.110404916,13
2020-05-17,1402485.5335271982,1372835.2254512056,1106917.4806352193,13
2020-05-18,1405325.9614775826,1258156.338214353,1134415.9155185926,12
2020-05-19,1405732.5033922433,1258156.338214353,1134822.3487614966,12
2020-05-20,1381564.884827026,1038048.1412284712,1157989.8373505198,10
2020-05-21,1387306.3174289807,1121167.7878284338,1145856.977808574,11
2020-05-22,1387704.6891540769,1121167.7878284338,1146255.2430458674,11
2020-05-23,1388103.167395448,1121167.7878284338,1146653.6147709636,11
2020-05-24,1388501.7521815747,1121167.7878284338,1147052.0930123348,11
2020-05-25,1388900.4435409447,1121167.7878284338,1147450.6777984614,11
2020-05-26,1389299.2415020533,1121167.7878284338,1147849.3691578314,11
2020-05-27,1401941.9145192315,1161919.7016666767,1151726.0042830012,11
2020-05-28,1402350.3839360347,1373903.0762288468,1106552.7531300294,13
2020-05-29,1402758.9625690249,1373903.0762288468,1106961.2225468326,13
2020-05-30,1403167.650447404,1373903.0762288468,1107369.801179823,13
2020-05-31,1403576.4476003824,1373903.0762288468,1107778.4890582021,13
2020-06-01,1406143.1033145448,1377640.0344377852,1109562.5297772896,13
2020-06-02,1406531.1683489848,1377640.0344377852,1109950.495910421,13
2020-06-03,1420486.9991207952,1259910.7802659129,1149217.089107186,12
2020-06-04,1420876.1905656157,1259910.7802659129,1149606.1813636238,12
2020-06-05,1421268.0463054867,1379264.3802734246,1124334.3488068294,13
2020-06-06,1421660.0019382148,1379264.3802734246,1124726.2045467005,13
2020-06-07,1422052.0574892648,1379264.3802734246,1125118.1601794285,13
2020-06-08,1415011.613963889,1274448.1514920355,1140617.2522304803,12
2020-06-09,1409434.680280449,1158398.7051947357,1159994.8642593925,11
2020-06-10,1400297.0219787834,1157627.5327179949,1151025.353410931,11
2020-06-11,1406494.9410240978,1185558.3199046738,1151215.973504567,11
2020-06-12,1398240.5734835276,1213645.4483996741,1136924.3735464104,11
2020-06-13,1398623.0995043642,1213645.4483996741,1137306.8020775977,11
2020-06-14,1399005.723039702,1213645.4483996741,1137689.3280984343,11
2020-06-15,1399388.4441144,1213645.4483996741,1138071.951633772,11
2020-06-16,1399773.789043276,1331194.0777052836,1113181.717407764,12
2020-06-17,1402465.410559112,1352165.8261918104,1111363.2764205786,12
2020-06-18,1393621.5923988682,1155668.7797984025,1144772.7990781395,10
2020-06-19,1394001.6949349463,1155668.7797984025,1145152.8047422115,10
2020-06-20,1394381.894367725,1155668.7797984025,1145532.9072782896,10
2020-06-21,1394762.190721905,1155668.7797984025,1145913.1067110682,10
2020-06-22,1390774.7589856873,1145867.0674093692,1144034.2699649045,10
2020-06-23,1391158.590771913,1362959.2638059736,1097738.517267403,12
2020-06-24,1382311.8969994844,1125342.7351843233,1139986.737216609,10
2020-06-25,1382690.6515079064,1227095.7354316025,1118486.31388169,11
2020-06-26,1388667.9044091923,1097908.0601029522,1152240.1693528148,10
2020-06-27,1389045.5027772347,1097908.0601029522,1152617.6714870576,10
2020-06-28,1389423.1974036086,1097908.0601029522,1152995.2698551,10
2020-06-29,1389337.773610489,1085835.7441198358,1155505.6751546469,10
2020-06-30,1389717.4099543956,1184789.6576052916,1134607.9972253512,11
2020-07-01,1390097.14307616,1184789.6576052916,1134987.6335692578,11
2020-07-02,1390476.9730004529,1184789.6576052916,1135367.3666910222,11
2020-07-03,1390860.7226024675,1362667.433540444,1097503.4747892574,13
2020-07-04,1391244.5700309018,1362667.433540444,1097887.224391272,13
2020-07-05,1391628.5153106942,1362667.433540444,1098271.0718197064,13
2020-07-06,1392012.558466789,1362667.433540444,1098655.0170994988,13
2020-07-07,1392396.6995241372,1362667.433540444,1099039.0602555936,13
2020-07-08,1392780.938507696,1362667.433540444,1099423.2013129417,13
2020-07-09,1389293.6896286886,1361132.1649359376,1096266.9569223833,13
2020-07-10,1389286.5756506342,1361125.1951609915,1096261.3434087457,13
2020-07-11,1389669.9886486116,1361125.1951609915,1096644.6586910211,13
2020-07-12,1390053.4993872007,1361125.1951609915,1097028.0716889985,13
2020-07-13,1379111.7571433336,1243011.8701291294,1111486.0206918777,12
2020-07-14,1379491.8728396737,1328390.721660476,1093507.7519863313,13
2020-07-15,1379872.0854360692,1328390.721660476,1093887.8676826712,13
2020-07-16,1384247.4822839063,1229443.7779499663,1119537.8682961788,12
2020-07-17,1384629.107890748,1337729.248976375,1096635.6937539857,13
2020-07-18,1385010.830782555,1337729.248976375,1097017.3193608273,13
2020-07-19,1385392.6509841278,1337729.248976375,1097399.0422526344,13
2020-07-20,1386748.8161123449,1224517.9379294987,1123097.726081618,12
2020-07-21,1395683.0999018366,1211268.6038121288,1134878.6244113306,12
2020-07-22,1396067.3752874387,1325379.3199502467,1110726.5461125337,13
2020-07-23,1396451.7486334948,1325379.3199502467,1111110.8214981358,13
2020-07-24,1396836.2199649771,1325379.3199502467,1111495.194844192,13
2020-07-25,1397220.7893068644,1325379.3199502467,1111879.6661756742,13
2020-07-26,1397605.4566841414,1325379.3199502467,1112264.2355175614,13
2020-07-27,1402474.0054603193,1217093.848923838,1140415.24639613,12
2020-07-28,1406014.7774826502,997611.5945046865,1191148.516514788,10
2020-07-29,1406397.1806958125,1115716.8358132292,1166135.657782806,11
2020-07-30,1406782.0962429317,1228080.183789789,1142359.9411810078,12
2020-07-31,1407167.1099136965,1228080.183789789,1142744.8567281272,12
2020-08-01,1407552.2217331207,1228080.183789789,1143129.870398892,12
2020-08-02,1407937.4317262247,1228080.183789789,1143514.9822183163,12
2020-08-03,1408322.739918035,1228080.183789789,1143900.1922114203,12
2020-08-04,1408710.6887524559,1346379.2939429039,1118851.1917203106,13
2020-08-05,1409098.7364837755,1346379.2939429039,1119239.1405547315,13
2020-08-06,1409486.883137205,1346379.2939429039,1119627.1882860512,13
2020-08-07,1409875.1287379616,1346379.2939429039,1120015.3349394805,13
2020-08-08,1410263.4733112697,1346379.2939429039,1120403.5805402372,13
2020-08-09,1410651.9168823592,1346379.2939429039,1120791.9251135453,13
2020-08-10,1411040.459476467,1346379.2939429039,1121180.3686846348,13
2020-08-11,1411429.1011188363,1346379.2939429039,1121568.9112787426,13
2020-08-12,1401657.2288550907,1186745.8584567418,1146124.147958979,11
2020-08-13,1402042.5781330403,1304485.0656805695,1121192.9397337683,12
2020-08-14,1402428.0256452032,1304485.0656805695,1121578.289011718,12
2020-08-15,1402813.5714166216,1304485.0656805695,1121963.7365238809,12
2020-08-16,1403199.2154723436,1304485.0656805695,1122349.2822952992,12
2020-08-17,1411948.6325252606,1196693.8951421978,1154273.887156527,11
2020-08-18,1412334.2887258208,1196693.8951421978,1154659.445069688,11
2020-08-19,1412720.0432388359,1196693.8951421978,1155045.1012702482,11
2020-08-20,1413105.8960893676,1196693.8951421978,1155430.8557832632,11
2020-08-21,1413491.8473024846,1196693.8951421978,1155816.708633795,11
2020-08-22,1413877.8969032618,1196693.8951421978,1156202.6598469121,11
2020-08-23,1414264.0449167802,1196693.8951421978,1156588.7094476894,11
2020-08-24,1414652.8445127262,1315492.0749152075,1131433.2488100105,12
2020-08-25,1440642.2756732022,1210022.1214996425,1180094.3624758315,11
2020-08-26,1460460.1395985938,1218492.6016065106,1198085.8404492957,11
2020-08-27,1460858.630961029,1218492.6016065106,1198484.230253194,11
2020-08-28,1461257.223907891,1218492.6016065106,1198882.7216156293,11
2020-08-29,1461655.9184650758,1218492.6016065106,1199281.3145624911,11
2020-08-30,1462054.7146584862,1218492.6016065106,1199680.009119676,11
2020-08-31,1462453.6125140316,1218492.6016065106,1200078.8053130864,11
2020-09-01,1462852.6120576279,1218492.6016065106,1200477.7031686318,11
2020-09-02,1463254.0610434623,1327732.7302617556,1177390.0750513505,12
2020-09-03,1461377.188116996,1319293.5856029564,1177328.2778849779,12
2020-09-04,1461780.5050544373,1432149.644354656,1153465.014580745,13
2020-09-05,1462183.924806453,1432149.644354656,1153868.3315181863,13
2020-09-06,1462587.447399253,1432149.644354656,1154271.751270202,13
2020-09-07,1462991.0728590535,1432149.644354656,1154675.273863002,13
2020-09-08,1463394.8012120777,1432149.644354656,1155078.8993228024,13
2020-09-09,1463798.6324845557,1432149.644354656,1155482.6276758267,13
2020-09-10,1464724.3877145972,1435033.8533656476,1155787.9800627609,13
2020-09-11,1465128.619914452,1435033.8533656476,1156192.109240983,13
2020-09-12,1465532.9551622025,1435033.8533656476,1156596.3414408378,13
2020-09-13,1465937.3934841175,1435033.8533656476,1157000.6766885882,13
2020-09-14,1465810.6820241841,1209263.766690039,1205419.4170461828,11
2020-09-15,1466210.3390194345,1209263.766690039,1205818.972185826,11
2020-09-16,1466610.0978962576,1209263.766690039,1206218.6291810763,11
2020-09-17,1467009.9586806255,1209263.766690039,1206618.3880578992,11
2020-09-18,1467414.6402578896,1428832.9616409368,1159810.871927824,13
2020-09-19,1467819.4249976056,1428832.9616409368,1160215.5535050882,13
2020-09-20,1468224.312926072,1428832.9616409368,1160620.3382448042,13
2020-09-21,1468629.3040695938,1428832.9616409368,1161025.2261732705,13
2020-09-22,1469034.398454483,1428832.9616409368,1161430.2173167923,13
2020-09-23,1469993.4959634983,1440196.154736228,1159945.739727862,13
2020-09-24,1470399.1823230821,1440196.154736228,1160351.3226952092,13
2020-09-25,1467362.9785140336,1437618.958900948,1157870.0451637942,13
2020-09-26,1467767.938907788,1437618.958900948,1158274.9023503298,13
2020-09-27,1468173.0025350708,1437618.958900948,1158679.862744084,13
2020-09-28,1472784.6513317686,1352240.1073696015,1181648.6237537395,12
2020-09-29,1473191.1165482204,1443328.9583051333,1162468.925296165,13
2020-09-30,1473597.685381814,1443328.9583051333,1162875.3905126168,13
2020-10-01,1474094.3663353685,1443328.9583051333,1163281.9593462101,13
2020-10-02,1474591.1984853493,1443328.9583051333,1163778.640299765,13
2020-10-03,1475088.1818777823,1443328.9583051333,1164275.4724497455,13
2020-10-04,1475585.316558708,1443328.9583051333,1164772.4558421788,13
2020-10-05,1476082.6025741806,1443328.9583051333,1165269.5905231042,13
2020-10-06,1476580.0399702683,1443328.9583051333,1165766.876538577,13
2020-10-07,1468241.6493875782,1332101.295165394,1181348.6765247593,12
2020-10-08,1468736.5515269022,1438876.8163998267,1158883.1338616156,13
2020-10-09,1469231.604321157,1438876.8163998267,1159378.0360009396,13
2020-10-10,1469726.8078162044,1438876.8163998267,1159873.0887951944,13
2020-10-11,1470222.1620579194,1438876.8163998267,1160368.2922902417,13
2020-10-12,1429536.9300249738,1124534.6026281295,1187289.4896070499,10
2020-10-13,1433870.8607394455,1022844.0512326238,1213488.9576925954,9
2020-10-14,1434345.4497177736,1143289.2035347372,1188063.681979477,10
2020-10-15,1434820.1831674306,1143289.2035347372,1188538.2709578052,10
2020-10-16,1367638.7023255664,1144021.9760890463,1121219.6643364176,10
2020-10-17,1368093.1537546557,1144021.9760890463,1121673.9774664214,10
2020-10-18,1368547.7435249304,1144021.9760890463,1122128.4288955107,10
2020-10-19,1367777.8892840657,1137847.8804604039,1122686.445181869,10
2020-10-20,1361870.3501632807,1125378.0097508447,1119462.1414737266,10
2020-10-21,1348388.013083051,997215.1229378295,1133543.1976441015,9
2020-10-22,1356109.823684078,1050647.950352626,1129772.8203769494,10
2020-10-23,1330668.0223384073,1028424.0330459491,1109117.6440943768,10
2020-10-24,1331107.3671793933,1028424.0330459491,1109556.8552335282,10
2020-10-25,1331546.845762914,1028424.0330459491,1109996.2000745144,10
2020-10-26,1331990.1854413776,1140273.9680900339,1086387.9426235566,11
2020-10-27,1332436.841761303,1235750.5604961708,1066303.8149347007,12
2020-10-28,1363105.478559611,1226984.3055853664,1098848.155470196,12
2020-10-29,1363561.3146686447,1226984.3055853664,1099303.8528587571,12
2020-10-30,1364020.5097088176,1323615.7816098481,1078983.9216225273,13
2020-10-31,1364479.8445341957,1323615.7816098481,1079443.1166627002,13
2020-11-01,1364939.3191873315,1323615.7816098481,1079902.4514880783,13
2020-11-02,1366420.783143364,1232526.9306743166,1100970.6020957814,12
2020-11-03,1356219.6023685802,1328647.3614117024,1070103.4309818945,13
2020-11-04,1356676.73016531,1328647.3614117024,1070560.4196650642,13
2020-11-05,1357133.9971179478,1328647.3614117024,1071017.547461794,13
2020-11-06,1366056.3471613033,1211789.762257047,1105065.4590685677,12
2020-11-07,1366512.5752085212,1211789.762257047,1105521.5482760381,12
2020-11-08,1366968.9421377513,1211789.762257047,1105977.776323256,12
2020-11-09,1377215.532794809,1201982.5280046985,1118330.1308114454,12
2020-11-10,1377678.6861802856,1317668.6327594623,1093916.7767515245,13
2020-11-11,1378141.9805559416,1317668.6327594623,1094379.9301370012,13
2020-11-12,1378605.4159646959,1317668.6327594623,1094843.2245126572,13
2020-11-13,1359053.8169517706,1024942.4792826998,1138243.4503599354,10
2020-11-14,1359501.686793996,1024942.4792826998,1138691.1839059903,10
2020-11-15,1359949.6929738824,1024942.4792826998,1139139.0537482155,10
2020-11-16,1360016.1563078887,917882.3825273521,1162226.9842667894,9
2020-11-17,1310624.732057917,803027.1884109604,1137548.283891249,8
2020-11-18,1311053.515807262,894598.1817146953,1118286.1229892573,9
2020-11-19,1311486.1000302632,1004726.6770425052,1095037.2802431234,10
2020-11-20,1302664.470101685,996858.3624134851,1087910.2846921254,10
2020-11-21,1303094.238379831,996858.3624134851,1088339.9221827858,10
2020-11-22,1303524.1374852762,996858.3624134851,1088769.6904609317,10
2020-11-23,1255924.6175325245,895852.564449251,1062904.2675160444,9
2020-11-24,1256336.7916256224,895852.564449251,1063316.3161759356,9
2020-11-25,1248831.1459986714,814172.6590814629,1073376.855418871,8
2020-11-26,1249244.9841643749,1010586.5869108269,1031555.0298128437,10
2020-11-27,1250757.8035153863,914378.1957320609,1053755.3979784776,9
2020-11-28,1251169.0221123311,914378.1957320609,1054166.4914329932,9
2020-11-29,1251580.3658898005,914378.1957320609,1054577.710029938,9
2020-11-30,1251995.3383526767,1019510.9464668041,1032385.5123994376,10
2020-12-01,1252581.0699719111,1019510.9464668041,1032800.4848623138,10
2020-12-02,1253167.0467206978,1019510.9464668041,1033386.2164815483,10
2020-12-03,1253759.6465168584,1124776.9783913428,1011339.9963665591,11
2020-12-04,1254352.4943169134,1124776.9783913428,1011932.5961627197,11
2020-12-05,1254945.5902246528,1124776.9783913428,1012525.4439627747,11
2020-12-06,1255538.9343439098,1124776.9783913428,1013118.5398705141,11
2020-12-07,1256132.5267785615,1124776.9783913428,1013711.8839897711,11
2020-12-08,1209827.2704183199,909488.9796623415,1013725.95639266,9
2020-12-09,1210397.9684182014,1062651.4583903276,981357.2068643994,11
2020-12-10,1210975.0654041443,1164324.8877374565,960068.1175546483,12
2020-12-11,1211552.4039060324,1164324.8877374565,960645.2145405912,12
2020-12-12,1212129.9840249405,1164324.8877374565,961222.5530424793,12
2020-12-13,1212707.8058619858,1164324.8877374565,961800.1331613874,12
2020-12-14,1209647.0189726192,1139450.8050460194,964090.0608889763,12
2020-12-15,1210222.2946243684,1139450.8050460194,964665.095887725,12
2020-12-16,1210797.8110298319,1139450.8050460194,965240.3715394742,12
2020-12-17,1211373.5682897652,1139450.8050460194,965815.8879449377,12
2020-12-18,1201810.114152661,1135088.8173451186,957194.5259807715,12
2020-12-19,1202381.8457657858,1135088.8173451186,957766.0184234607,12
2020-12-20,1202953.8166494393,1135088.8173451186,958337.7500365854,12
2020-12-21,1203526.0269037567,1135088.8173451186,958909.7209202389,12
2020-12-22,1204098.4766289147,1135088.8173451186,959481.9311745563,12
2020-12-23,1204671.1659251326,1135088.8173451186,960054.3808997143,12
2020-12-24,1205244.0948926709,1135088.8173451186,960627.0701959322,12
2020-12-25,1209167.551795985,1048112.9649924708,983253.9615222963,11
2020-12-26,1209737.0928503596,1048112.9649924708,983823.2643226038,11
2020-12-27,1210306.8722585107,1048112.9649924708,984392.8053769784,11
2020-12-28,1194143.652561536,1043241.0123534945,969284.11205551,11
2020-12-29,1194706.6109119088,1043241.0123534945,969846.8349055347,11
2020-12-30,1195269.8048611868,1043241.0123534945,970409.7932559075,11
2020-12-31,1195833.2345079684,1043241.0123534945,970972.9872051855,11
2021-01-01,1196464.317591065,1043241.0123534945,971536.4168519671,11
2021-01-02,1197095.6942267804,1043241.0123534945,972167.4999350638,11
2021-01-03,1197727.3645516625,1043241.0123534945,972798.8765707791,11
2021-01-04,1194761.4089403427,1133458.5316821493,950431.0648832683,12
2021-01-05,1195398.4648789119,1133458.5316821493,951067.8246286806,12
2021-01-06,1189730.2501707699,1141771.5379999317,943614.3529195063,12
2021-01-07,1197405.5806065788,1048336.9664674521,971381.2467320061,11
2021-01-08,1198044.5492444516,1142976.61478872,951665.608427004,12
2021-01-09,1198683.8151029628,1142976.61478872,952304.5770648767,12
2021-01-10,1199323.3783203666,1142976.61478872,952943.8429233879,12
2021-01-11,1175411.7174058985,865579.0284413327,988703.669420921,9
2021-01-12,1176026.9447850226,954625.6808367418,970167.196025999,10
2021-01-13,1160227.9740562,783968.5271048462,991079.0947048625,8
2021-01-14,1160843.4194947998,1056127.79839721,933160.4974007998,11
2021-01-15,1148450.1835641132,1124878.8595131515,905986.6161364595,12
2021-01-16,1149065.082087715,1124878.8595131515,906601.2287687856,12
2021-01-17,1149680.2666355767,1124878.8595131515,907216.1272923873,12
2021-01-18,1150295.7373407446,1124878.8595131515,907831.3118402491,12
2021-01-19,1156347.0288787894,1023205.4301660224,935746.8669761606,11
2021-01-20,1156965.2749938413,1120338.5805918407,915474.2340515436,12
2021-01-21,1142278.2989961354,1118833.6495656655,901117.7546961019,12
2021-01-22,1142889.8929944185,1118833.6495656655,901729.0643395174,12
2021-01-23,1143501.7714798392,1118833.6495656655,902340.6583378005,12
2021-01-24,1144113.9345847284,1118833.6495656655,902952.5368232212,12
2021-01-25,1144726.3824414788,1118833.6495656655,903564.6999281105,12
2021-01-26,1144765.2879751967,1104965.7025500308,906586.1902851781,12
2021-01-27,1145377.044047181,1104965.7025500308,907197.6619269401,12
2021-01-28,1123916.1667765642,1096656.9972793567,887533.7300395863,12
2021-01-29,1124517.6287425552,1096656.9972793567,888134.9123615024,12
2021-01-30,1125119.3704826992,1096656.9972793567,888736.3743274934,12
2021-01-31,1125721.3921271353,1096656.9972793567,889338.1160676375,12
2021-02-01,1126323.6938060627,1096656.9972793567,889940.1377120735,12
2021-02-02,1126926.2756497415,1096656.9972793567,890542.4393910009,12
2021-02-03,1127529.1377884923,1096656.9972793567,891145.0212346797,12
2021-02-04,1128132.280352696,1096656.9972793567,891747.8833734305,12
2021-02-05,1128735.7034727947,1096656.9972793567,892351.0259376343,12
