Date,Capital,Open Gross,Idle Cash,Open Count
2020-10-10,1431977.2117615903,1401919.5953009273,1130082.0144650652,17
2020-10-11,1432459.8429431901,1401919.5953009273,1130564.498771891,17
2020-10-12,1402756.5406680345,1161626.5593123655,1152541.2437119037,14
2020-10-13,1406759.75736544,992499.910013384,1192911.106044217,12
2020-10-14,1407223.8811705858,1076905.4954553104,1175225.0758425482,13
2020-10-15,1407688.1462613195,1076905.4954553104,1175689.199647694,13
2020-10-16,1362185.2933920908,1081079.973428184,1129302.5424163013,13
2020-10-17,1362635.9872363943,1081079.973428184,1129753.0991050312,13
2020-10-18,1363086.8182780235,1081079.973428184,1130203.7929493347,13
2020-10-19,1362671.4365003977,1077187.5856245793,1130625.530630165,13
2020-10-20,1358723.3832248508,1076538.3053130135,1126818.295727057,13
2020-10-21,1349467.0119740232,988981.1332114595,1136392.4502720593,12
2020-10-22,1355012.4782249848,1067123.2960888844,1125133.060668817,13
2020-10-23,1337042.118325624,1065615.1955922628,1107492.461373995,13
2020-10-24,1337484.6428944084,1065615.1955922628,1107934.8512732876,13
2020-10-25,1337927.3021736802,1065615.1955922628,1108377.375842072,13
2020-10-26,1338372.7713273666,1145890.8337226836,1091560.7729233033,14
2020-10-27,1338821.0521015264,1226193.2000023257,1074741.2333268665,15
2020-10-28,1360166.994102925,1222567.1218537716,1096860.4069125513,15
2020-10-29,1360621.7884981954,1222567.1218537716,1097315.0629043642,15
2020-10-30,1361079.4418385357,1304204.4291636634,1080217.8362280077,16
2020-10-31,1361537.234494767,1304204.4291636634,1080675.489568348,16
2020-11-01,1361995.1665092984,1304204.4291636634,1081133.2822245792,16
2020-11-02,1363292.728462552,1133018.6551018327,1119241.0936219858,14
2020-11-03,1354516.8944351177,1215310.3753529028,1092772.4689378785,15
2020-11-04,1354972.4353309572,1296581.38901901,1075751.8957960308,16
2020-11-05,1355428.1148996307,1296581.38901901,1076207.43669187,16
2020-11-06,1362099.343907312,1210778.3424554067,1101327.1489653902,15
2020-11-07,1362554.3336842372,1210778.3424554067,1101782.0002793996,15
2020-11-08,1363009.4619662282,1210778.3424554067,1102236.9900563248,15
2020-11-09,1370442.8254667195,1211394.7270400773,1109535.548208672,15
2020-11-10,1370903.1157894367,1293621.2965680806,1092314.2467045821,16
2020-11-11,1371363.546230778,1293621.2965680806,1092774.5370272994,16
2020-11-12,1357351.5803113985,1293764.007456997,1078736.147647139,16
2020-11-13,1342568.0544940287,1050691.3251355179,1116225.8452074951,13
2020-11-14,1343011.7639064905,1050691.3251355179,1116669.4195898925,13
2020-11-15,1343455.6083901222,1050691.3251355179,1117113.129002354,13
2020-11-16,1343609.94608021,969447.4731571929,1134737.5544635658,12
2020-11-17,1308586.9578530784,887714.2214648259,1117300.5964468117,11
2020-11-18,1309017.5083319668,966229.4389360106,1100847.628481836,12
2020-11-19,1309450.807195409,1044770.4894359286,1084391.853103242,13
2020-11-20,1302065.979385716,1041231.284873157,1077770.319537609,13
2020-11-21,1302497.0441681333,1041231.284873157,1078201.253137987,13
2020-11-22,1302928.2401725233,1041231.284873157,1078632.3179204045,13
2020-11-23,1259841.2977625108,953046.9850457462,1054521.0500106253,12
2020-11-24,1260256.57010563,953046.9850457462,1054936.1959776753,12
2020-11-25,1252796.2941277563,871803.1330674211,1064948.3250573028,11
2020-11-26,1253211.7243031433,1022138.6883627519,1033036.4761297646,13
2020-11-27,1254780.3968052045,926963.2389956019,1055070.5635481637,12
2020-11-28,1255193.2593208987,926963.2389956019,1055483.30042115,12
2020-11-29,1255606.2475175485,926963.2389956019,1055896.1629368442,12
2020-11-30,1252825.24426539,854641.6161507457,1068667.564241992,11
2020-12-01,1253401.334166011,854641.6161507457,1069077.2967929798,11
2020-12-02,1253977.6651611105,854641.6161507457,1069653.3866936008,11
2020-12-03,1252413.6244472412,844510.8499576836,1070268.7285327285,11
2020-12-04,1252988.9282856437,844510.8499576836,1070843.7917063392,11
2020-12-05,1253564.4728895565,844510.8499576836,1071419.0955447417,11
2020-12-06,1254140.2583597405,844510.8499576836,1071994.6401486546,11
2020-12-07,1254716.2847969984,844510.8499576836,1072570.4256188385,11
2020-12-08,1221836.5996586261,688307.3867269992,1073297.6995482715,9
2020-12-09,1222398.5263515695,834927.7786860343,1042327.1272411287,11
2020-12-10,1222969.575673428,981615.6018482225,1011351.1719542017,13
2020-12-11,1223540.863980275,981615.6018482225,1011922.2212760601,13
2020-12-12,1224112.3913721268,981615.6018482225,1012493.5095829073,13
2020-12-13,1224684.1579490404,981615.6018482225,1013065.036974759,13
2020-12-14,1222645.1906776333,974664.4455997347,1012521.8422282725,13
2020-12-15,1223215.9220750702,974664.4455997347,1013092.3348736903,13
2020-12-16,1223791.3390267664,1048057.4009242388,997883.5808763588,14
2020-12-17,1224371.4455854206,1121484.881265845,982672.0895546097,15
2020-12-18,1217717.0691438315,1119402.9599317736,976468.235987111,15
2020-12-19,1218294.507472926,1119402.9599317736,977045.4327585001,15
2020-12-20,1218872.1874608186,1119402.9599317736,977622.8710875947,15
2020-12-21,1219450.1092086434,1119402.9599317736,978200.5510754872,15
2020-12-22,1220028.2728175777,1119402.9599317736,978778.472823312,15
2020-12-23,1220611.1135032435,1192604.6563008283,963618.2717128997,16
2020-12-24,1221194.1981086014,1192604.6563008283,964201.1123985655,16
2020-12-25,1224601.9675103463,1119280.1744188953,983376.6605402159,15
2020-12-26,1225182.2797403487,1119280.1744188953,983956.7300102839,15
2020-12-27,1225762.8348318806,1119280.1744188953,984537.0422402862,15
2020-12-28,1214383.415523284,1116963.709378056,973660.5635174678,15
2020-12-29,1211456.904142206,1043536.2290364502,986526.6315799089,14
2020-12-30,1212027.1260005317,1043536.2290364502,987096.6148993693,14
2020-12-31,1206155.3691103566,970143.2737119459,997011.2445571163,13
2021-01-01,1206786.0102071923,970143.2737119459,997574.5652622882,13
2021-01-02,1207416.9446510538,970143.2737119459,998205.2063591239,13
2021-01-03,1208048.1725783932,970143.2737119459,998836.1408029854,13
2021-01-04,1206066.6515103765,1041966.5514845832,981408.3867196677,14
2021-01-05,1206712.4441815722,1181945.318480169,951948.4080371403,16
2021-01-06,1201951.0163359544,1175508.5749458205,948573.5553339187,16
2021-01-07,1208258.10248342,1100340.7972981553,971044.1706329591,15
2021-01-08,1208904.2611198656,1172836.2834471604,956098.3015422805,16
2021-01-09,1209550.7203214269,1172836.2834471604,956744.4601787261,16
2021-01-10,1210197.4802279135,1172836.2834471604,957390.9193802874,16
2021-01-11,1191051.8055896722,879668.4390120237,1001306.2524380996,12
2021-01-12,1191674.0574241048,951131.5473474041,986558.5229099803,13
2021-01-13,1178811.6510180102,797387.2404340648,1006768.1459007589,11
2021-01-14,1179432.4013679367,1009573.3376173065,961753.3834302893,14
2021-01-15,1170667.227942329,1077900.3421567734,938297.0804054864,15
2021-01-16,1171289.091044856,1077900.3421567734,938918.6543786227,15
2021-01-17,1171911.2434112646,1077900.3421567734,939540.5174811498,15
2021-01-18,1172538.7289411002,1148215.0167614494,925045.014807553,16
2021-01-19,1175540.6277337426,931354.7342066246,974686.0270885281,13
2021-01-20,1176159.3052059072,1001887.1718706491,960134.8857815531,14
2021-01-21,1165053.8990425079,999258.1201269645,949600.0775947111,14
2021-01-22,1151613.6887636802,1000703.7427256483,935855.2037081005,14
2021-01-23,1152221.1515673532,1000703.7427256483,936462.3840776657,14
2021-01-24,1152828.89693651,1000703.7427256483,937069.8468813387,14
2021-01-25,1153441.886639457,1069873.4765418388,922806.0994800146,15
2021-01-26,1153644.2621207393,1063489.8055954021,924381.3278185017,15
2021-01-27,1154257.1731871916,1063489.8055954021,924993.9539177278,15
2021-01-28,1138799.224375575,1061578.684598869,909954.2201715483,15
2021-01-29,1139405.0930837933,1061578.684598869,910559.8071868183,15
2021-01-30,1140011.243615991,1061578.684598869,911165.6758950365,15
2021-01-31,1140617.6761032604,1061578.684598869,911771.8264272342,15
2021-02-01,1141224.390676755,1061578.684598869,912378.2589145036,15
2021-02-02,1144080.1367524199,992518.2940952219,930085.6126865265,14
2021-02-03,1144688.432102931,1061163.102300367,915930.069757841,15
2021-02-04,1145301.359588596,1121794.6634608724,903502.5794588435,16
2021-02-05,1145914.5721816793,1121794.6634608724,904115.5069445085,16
2021-02-06,1146528.0700148002,1121794.6634608724,904728.7195375918,16
2021-02-07,1147141.8532206402,1121794.6634608724,905342.2173707127,16
