Date,Capital,Open Gross,Idle Cash,Open Count
2020-03-12,1095086.5721443894,1040175.2869385949,871064.5446805909,13
2020-03-13,1097489.4781409157,814354.2739175706,922026.3910013183,10
2020-03-14,1097866.5157387638,814354.2739175706,922403.3092486381,10
2020-03-15,1098243.6727249324,814354.2739175706,922780.3468464862,10
2020-03-16,1098624.2931827593,906606.7424264649,903323.2231032425,11
2020-03-17,1099007.5657746214,976446.5161138315,888688.2922182856,12
2020-03-18,1099394.3061006183,1068763.1516388997,869223.488172258,13
2020-03-19,1101590.2183988378,983929.845150034,889660.9403898097,12
2020-03-20,1101974.7014079676,983929.845150034,890045.3016915806,12
2020-03-21,1102359.3061629948,983929.845150034,890429.7847007103,12
2020-03-22,1102744.03270247,983929.845150034,890814.3894557375,12
2020-03-23,1103132.2388136496,1076560.3438970414,871283.558764606,13
2020-03-24,1118841.4589138753,1096078.6213323742,882790.6692016765,13
2020-03-25,1119235.4697629919,1096078.6213323742,883184.5553274148,13
2020-03-26,1119629.6053749805,1096078.6213323742,883578.5661765314,13
2020-03-27,1120023.8657893469,1096078.6213323742,883972.70178852,13
2020-03-28,1120418.2510456096,1096078.6213323742,884366.9622028864,13
2020-03-29,1120812.7611832996,1096078.6213323742,884761.3474591491,13
2020-03-30,1136526.7309855155,839584.3650812901,955625.9028060306,10
2020-03-31,1136917.0442254306,839584.3650812901,956016.0924930382,10
2020-04-01,1137274.676975031,839584.3650812901,956406.4057329532,10
2020-04-02,1137632.4141977858,839584.3650812901,956764.0384825536,10
2020-04-03,1137992.563450497,915524.089022751,940794.7350578944,11
2020-04-04,1138352.817911494,915524.089022751,941154.8843106057,11
2020-04-05,1138713.1776115105,915524.089022751,941515.1387716027,11
2020-04-06,1110007.86266149,745917.3639676597,949288.8049881887,9
2020-04-07,1110354.788397525,745917.3639676597,949635.6294084431,9
2020-04-08,1156559.6218231854,561043.9860886605,1035580.3614483674,7
2020-04-09,1169188.6806335405,468791.51757976616,1068042.815204157,6
2020-04-10,1175029.6296838543,400037.8017395244,1088666.1959363443,5
2020-04-11,1175385.0398509302,400037.8017395244,1089021.5023098565,5
2020-04-12,1175740.5538418905,400037.8017395244,1089376.9124769324,5
2020-04-13,1176102.1737206643,597562.214784962,1047264.6776631237,7
2020-04-14,1176463.8992373291,597562.214784962,1047626.2975418975,7
2020-04-15,1176825.7304227443,597562.214784962,1047988.0230585623,7
2020-04-16,1187195.4527064078,498800.00826224324,1079591.5915235966,6
2020-04-17,1187557.4178206993,498800.00826224324,1079953.4509300254,6
2020-04-18,1187919.4886737335,498800.00826224324,1080315.416044317,6
2020-04-19,1188281.6652963993,498800.00826224324,1080677.4868973512,6
2020-04-20,1188643.9477195942,498800.00826224324,1081039.663520017,6
2020-04-21,1189006.3359742253,498800.00826224324,1081401.945943212,6
2020-04-22,1189371.8649682293,598676.5404840781,1060290.8797701485,7
2020-04-23,1189737.5007420713,598676.5404840781,1060656.4087641526,7
2020-04-24,1190109.3168135062,798552.440608746,1018048.7260111909,9
2020-04-25,1190481.2415013858,798552.440608746,1018420.5420826258,9
2020-04-26,1190853.2748374399,798552.440608746,1018792.4667705054,9
2020-04-27,1191230.938202177,980257.7171441664,980097.8656514442,11
2020-04-28,1194008.3605955718,901605.7491493963,999787.0392919271,10
2020-04-29,1194390.650984526,1102199.1537294523,957035.5425437395,12
2020-04-30,1188473.1772580396,1026259.4297879915,967449.1444490736,11
2020-05-01,1188816.0627462184,1026259.4297879915,967827.3998536214,11
2020-05-02,1189159.039914812,1026259.4297879915,968170.2853418002,11
2020-05-03,1189502.1087883338,1026259.4297879915,968513.2625103937,11
2020-05-04,1188337.0079205066,1036635.4794669987,965117.368567608,11
2020-05-05,1188682.5162836434,1134934.5855718723,944326.0720225541,12
2020-05-06,1204598.2917135851,1137329.2505594231,959722.6814900776,12
2020-05-07,1211084.9359444457,1037297.5754730783,987716.8490582858,11
2020-05-08,1219277.2709925158,1041388.2426907471,995027.4007089003,11
2020-05-09,1219628.7630541315,1041388.2426907471,995378.7988140052,11
2020-05-10,1219980.34909738,1041388.2426907471,995730.2908756209,11
2020-05-11,1220332.0291473898,1041388.2426907471,996081.8769188693,11
2020-05-12,1225442.442079896,959714.6412416718,1018752.7461313974,10
2020-05-13,1225798.28311639,1151749.263464036,977816.3504351284,12
2020-05-14,1226154.2192973415,1151749.263464036,978172.1914716223,12
2020-05-15,1226510.2506481905,1151749.263464036,978528.1276525739,12
2020-05-16,1226866.3771943834,1151749.263464036,978884.1590034228,12
2020-05-17,1227222.5989613733,1151749.263464036,979240.2855496157,12
2020-05-18,1227578.9159746205,1151749.263464036,979596.5073166057,12
2020-05-19,1227935.3282595917,1151749.263464036,979952.8243298528,12
2020-05-20,1205843.378562199,973579.5143316621,996177.6346955132,10
2020-05-21,1206193.5771752268,1135319.2268418402,961749.7447912033,12
2020-05-22,1206543.8694240463,1135319.2268418402,962099.9434042311,12
2020-05-23,1206894.2553336935,1135319.2268418402,962450.2356530506,12
2020-05-24,1207244.7349292117,1135319.2268418402,962800.6215626978,12
2020-05-25,1207595.3082356502,1135319.2268418402,963151.101158216,12
2020-05-26,1207945.9752780655,1135319.2268418402,963501.6744646545,12
2020-05-27,1218585.4454708947,1137712.7543519875,973623.633677194,12
2020-05-28,1225230.583282041,1200376.2303227943,966792.8148916137,13
2020-05-29,1225587.5575750205,1200376.2303227943,967149.6937626401,13
2020-05-30,1225944.6273154668,1200376.2303227943,967506.6680556197,13
2020-05-31,1226301.7925289006,1200376.2303227943,967863.737796066,13
2020-06-01,1226640.2023058473,1200376.2303227943,968220.9030094998,13
2020-06-02,1230394.004343149,1202543.9444822224,971507.6432422515,13
2020-06-03,1230733.5039043995,1202543.9444822224,971847.0562794713,13
2020-06-04,1231073.0900117373,1202543.9444822224,972186.5558407217,13
2020-06-05,1236041.0928356424,1210986.058024069,975338.056733059,13
2020-06-06,1236382.2134002065,1210986.058024069,975679.0903604676,13
2020-06-07,1236723.4209240882,1210986.058024069,976020.2109250317,13
2020-06-08,1230577.4790176575,1119501.5511849078,989546.9699619942,12
2020-06-09,1230915.2406496718,1119501.5511849078,989884.6455129023,12
2020-06-10,1231254.9537430096,1206296.9358366784,971561.3994447859,13
2020-06-11,1226156.5111605772,1201301.8406729752,967538.3090236523,13
2020-06-12,1252838.8830983036,1136210.6448432053,1008209.8864078801,12
2020-06-13,1253182.6787663638,1136210.6448432053,1008553.5944570145,12
2020-06-14,1253526.5620756857,1136210.6448432053,1008897.3901250747,12
2020-06-15,1256329.8983008564,1032886.0591735072,1033917.0178465543,11
2020-06-16,1256676.62543682,1231203.3003348392,991621.1887288659,13
2020-06-17,1257023.4409613428,1231203.3003348392,991967.9158648297,13
2020-06-18,1257868.2913177866,1147133.8796115539,1010889.282673176,12
2020-06-19,1254458.6016339906,1044196.7144768427,1029614.164183198,11
2020-06-20,1254800.8326924355,1044196.7144768427,1029956.3080214695,11
2020-06-21,1255143.1509932878,1044196.7144768427,1030298.5390799143,11
2020-06-22,1255487.6477977491,1141502.3595278098,1009720.1436948087,12
2020-06-23,1251626.467718886,1226255.5112826072,987636.1990360838,13
2020-06-24,1251971.889509283,1226255.5112826072,987981.5327931255,13
2020-06-25,1252317.3993554772,1226255.5112826072,988326.9545835225,13
2020-06-26,1251498.8786017075,1114149.7216865306,1011613.7959005412,12
2020-06-27,1251841.8585513036,1114149.7216865306,1011956.6884391034,12
2020-06-28,1252184.9259342165,1114149.7216865306,1012299.6683886995,12
2020-06-29,1246390.5115048166,1003423.5288471674,1030315.2412295537,11
2020-06-30,1246731.71740353,1092196.1953557788,1011568.3295033242,12
2020-07-01,1234287.249777987,986664.4838985068,1021818.6188587691,11
2020-07-02,1234623.102253569,986664.4838985068,1022154.385739808,11
2020-07-03,1234961.2690141294,1090364.7502035424,1000194.6809598075,12
2020-07-04,1235299.5219810163,1090364.7502035424,1000532.8477203678,12
2020-07-05,1235637.8611762056,1090364.7502035424,1000871.1006872547,12
2020-07-06,1235978.5172957475,1194158.3305423437,978893.8201096017,13
2020-07-07,1236319.2602562096,1194158.3305423437,979234.4762291437,13
2020-07-08,1236660.0900797297,1194158.3305423437,979575.2191896058,13
2020-07-09,1237001.006788451,1194158.3305423437,979916.0490131258,13
2020-07-10,1236991.9577799868,1207891.0553343918,976954.1714196918,13
2020-07-11,1237333.2542253677,1207891.0553343918,977295.3808830925,13
2020-07-12,1237674.6376749023,1207891.0553343918,977636.6773284734,13
2020-07-13,1238016.10815077,1207891.0553343918,977978.0607780081,13
2020-07-14,1226286.3883266684,1188991.9491950672,970315.0442472524,13
2020-07-15,1226624.5495120804,1188991.9491950672,970653.119249729,13
2020-07-16,1226449.4522195964,1093690.342068742,990969.9597615722,12
2020-07-17,1231202.6182886593,1087471.8135356496,997059.0316960398,12
2020-07-18,1231539.8509173996,1087471.8135356496,997396.1783784946,12
2020-07-19,1231877.1695143352,1087471.8135356496,997733.411007235,12
2020-07-20,1222930.7475550356,994686.2838315895,1008740.1515845365,11
2020-07-21,1223265.8442191018,1086202.543356981,989397.2007332847,12
2020-07-22,1223603.175750618,1186216.4659451093,968229.3040409032,13
2020-07-23,1223940.5932755421,1186216.4659451093,968566.6355724195,13
2020-07-24,1224278.0968157956,1186216.4659451093,968904.0530973435,13
2020-07-25,1224615.686393306,1186216.4659451093,969241.556637597,13
2020-07-26,1224953.3620300055,1186216.4659451093,969579.1462151073,13
2020-07-27,1225291.1237478333,1186216.4659451093,969916.821851807,13
2020-07-28,1228591.7874248864,1089929.6031775423,993920.3886412589,12
2020-07-29,1302498.1951757255,1099012.8818331622,1065854.860711205,12
2020-07-30,1302856.0871388817,1203075.2761213556,1043837.0108096341,13
2020-07-31,1303214.0703367628,1203075.2761213556,1044194.9027727903,13
2020-08-01,1303572.1447926268,1203075.2761213556,1044552.8859706714,13
2020-08-02,1303930.3105297375,1203075.2761213556,1044910.9604265355,13
2020-08-03,1304288.5675713643,1203075.2761213556,1045269.1261636461,13
2020-08-04,1304648.530539782,1278202.796219937,1029474.9663840779,14
2020-08-05,1305008.5852708707,1278202.796219937,1029834.9293524956,14
2020-08-06,1305368.7317880227,1278202.796219937,1030194.9840835843,14
2020-08-07,1305728.9701146362,1278202.796219937,1030555.1306007362,14
2020-08-08,1306089.3002741158,1278202.796219937,1030915.3689273498,14
2020-08-09,1306449.7222898717,1278202.796219937,1031275.6990868293,14
2020-08-10,1306810.23618532,1278202.796219937,1031636.1211025852,14
2020-08-11,1307170.841983883,1278202.796219937,1031996.6349980335,14
2020-08-12,1307531.5397089887,1278202.796219937,1032357.2407965965,14
2020-08-13,1317648.063818864,1285154.4395453988,1040976.4339560393,14
2020-08-14,1318011.5818247409,1285154.4395453988,1041339.8593166034,14
2020-08-15,1318375.1924995477,1285154.4395453988,1041703.3773224802,14
2020-08-16,1318738.8958669081,1285154.4395453988,1042066.9879972871,14
2020-08-17,1326652.7793688513,1187848.7944944317,1070901.6589781258,13
2020-08-18,1327016.5016406456,1187848.7944944317,1071265.2885525485,13
2020-08-19,1327380.3166334417,1187848.7944944317,1071629.0108243427,13
2020-08-20,1327744.2243708768,1187848.7944944317,1071992.825817139,13
2020-08-21,1304206.9783199714,1103124.661802801,1066679.0873200987,12
2020-08-22,1304563.1578072775,1103124.661802801,1067035.176032369,12
2020-08-23,1304919.42809276,1103124.661802801,1067391.3555196752,12
2020-08-24,1304950.2646534333,1110379.066004174,1065862.3314502249,12
2020-08-25,1319557.2136891948,1153398.0782159788,1071215.5458639008,12
2020-08-26,1319920.7689178542,1264240.8841658712,1047745.4235935325,13
2020-08-27,1320284.4168249327,1264240.8841658712,1048108.978822192,13
2020-08-28,1320648.157434056,1264240.8841658712,1048472.6267292704,13
2020-08-29,1321011.9907688561,1264240.8841658712,1048836.3673383938,13
2020-08-30,1321375.9168529706,1264240.8841658712,1049200.200673194,13
2020-08-31,1321739.9357100436,1264240.8841658712,1049564.1267573084,13
2020-09-01,1322104.047363725,1264240.8841658712,1049928.1456143814,13
2020-09-02,1328911.4490525047,1258241.903999069,1058023.7220151222,13
2020-09-03,1329277.2599597634,1258241.903999069,1058389.439692705,13
2020-09-04,1337712.1263989627,1266785.2181684976,1064985.1603346039,13
2020-09-05,1338080.3644053352,1266785.2181684976,1065353.3044927358,13
2020-09-06,1338448.6962838722,1266785.2181684976,1065721.5424991082,13
2020-09-07,1338817.122058504,1266785.2181684976,1066089.8743776453,13
2020-09-08,1339185.6417531667,1266785.2181684976,1066458.300152277,13
2020-09-09,1339554.2553918026,1266785.2181684976,1066826.8198469398,13
2020-09-10,1339922.9629983602,1266785.2181684976,1067195.4334855757,13
2020-09-11,1340291.764596794,1266785.2181684976,1067564.1410921332,13
2020-09-12,1340660.6602110649,1266785.2181684976,1067932.942690567,13
2020-09-13,1341029.6498651393,1266785.2181684976,1068301.838304838,13
2020-09-14,1341398.7335829902,1266785.2181684976,1068670.8279589124,13
2020-09-15,1336340.3247791948,1200344.2970147245,1077899.9339244314,12
2020-09-16,1332954.4847943645,1089501.491064832,1098348.5416907538,11
2020-09-17,1333317.6998871497,1089501.491064832,1098711.6642154257,11
2020-09-18,1333685.6744359024,1306651.3458894067,1052387.6605209273,13
2020-09-19,1334053.7427896583,1306651.3458894067,1052755.63506968,13
2020-09-20,1334421.9049723304,1306651.3458894067,1053123.7034234358,13
2020-09-21,1334790.161007838,1306651.3458894067,1053491.865606108,13
2020-09-22,1335158.5109201062,1306651.3458894067,1053860.1216416156,13
2020-09-23,1336264.5457250366,1195999.4362589095,1078758.4125991785,12
2020-09-24,1336630.8934217102,1195999.4362589095,1079124.6669293712,12
2020-09-25,1334812.2775111669,1232965.3464808757,1069358.0495607515,12
2020-09-26,1335179.0494427942,1232965.3464808757,1069724.7280177786,12
2020-09-27,1335545.9148728508,1232965.3464808757,1070091.499949406,12
2020-09-28,1335912.8738251713,1232965.3464808757,1070458.3653794625,12
2020-09-29,1336281.5646007906,1309194.6163486678,1054436.0313102077,13
2020-09-30,1336650.3493639957,1309194.6163486678,1054804.722085827,13
2020-10-01,1337100.871766872,1309194.6163486678,1055173.5068490321,13
2020-10-02,1337551.5313148848,1309194.6163486678,1055624.0292519084,13
2020-10-03,1338002.3280497831,1309194.6163486678,1056074.6887999212,13
2020-10-04,1338453.2620133283,1309194.6163486678,1056525.4855348195,13
2020-10-05,1340919.6463378067,1207475.2232868548,1080864.1774829312,12
2020-10-06,1341371.3459040385,1305519.5531047392,1060232.9424202878,13
2020-10-07,1341823.1829737513,1305519.5531047392,1060684.6419865196,13
2020-10-08,1337872.5147020416,1310673.274047707,1055626.9542916892,13
2020-10-09,1346111.4897913435,1234776.55394054,1080183.7453406106,12
2020-10-10,1346562.4123700424,1234776.55394054,1080634.5306941273,12
2020-10-11,1347013.472215697,1234776.55394054,1081085.4532728263,12
2020-10-12,1342329.4543583102,1125560.438709379,1099887.9640689676,11
2020-10-13,1342775.5860923643,1125560.438709379,1100333.9600357937,11
2020-10-14,1340390.1708589208,917188.8920862233,1142756.0949639678,9
2020-10-15,1302479.526001158,825672.6325608318,1124536.0316869388,8
2020-10-16,1243605.303388137,830087.4423239636,1064730.3945582048,8
2020-10-17,1244011.5357434282,830087.4423239636,1065136.5032884846,8
2020-10-18,1244417.8917613642,830087.4423239636,1065542.735643776,8
2020-10-19,1244827.8548969217,934618.5452319182,1043474.9045365017,9
2020-10-20,1239369.4045889548,921796.9521851832,1040775.1849938463,9
2020-10-21,1239780.8729123322,1025903.9821706554,1018800.0484222638,10
2020-10-22,1240197.7655423938,1184918.9673579517,985023.2949303726,12
2020-10-23,1253416.9967421421,1047512.0161668264,1027785.5753331793,11
2020-10-24,1253833.4614141572,1047512.0161668264,1028201.9132662745,11
2020-10-25,1254250.052863673,1047512.0161668264,1028618.3779382895,11
2020-10-26,1235250.3715025843,1046809.8089931408,1009775.4765137889,11
2020-10-27,1235664.2332102163,1135352.1252418158,991149.6645755939,12
2020-10-28,1263545.9427263846,1129455.8370179478,1020290.7875012914,12
2020-10-29,1263968.221500892,1129455.8370179478,1020712.9377675259,12
2020-10-30,1264393.6137934935,1219029.4510371685,1001876.8895279007,13
2020-10-31,1264819.1355812848,1219029.4510371685,1002302.2818205022,13
2020-11-01,1265244.786903686,1219029.4510371685,1002727.8036082935,13
2020-11-02,1266525.7200537792,1142800.1811693765,1020400.1794729821,12
2020-11-03,1299056.9949619602,1169145.6846665845,1047256.3935050118,12
2020-11-04,1299494.7233907776,1268682.1423750154,1026290.3343513319,13
2020-11-05,1299932.5850700722,1268682.1423750154,1026728.0627801493,13
2020-11-06,1300370.5800404071,1268682.1423750154,1027165.9244594439,13
2020-11-07,1300808.708342358,1268682.1423750154,1027603.9194297788,13
2020-11-08,1301246.9700165128,1268682.1423750154,1028042.0477317297,13
2020-11-09,1310760.48256274,1262184.836912613,1038949.8022430448,13
2020-11-10,1311201.5571744633,1262184.836912613,1039390.7426265283,13
2020-11-11,1311642.766055287,1262184.836912613,1039831.8172382514,13
2020-11-12,1312084.109246085,1262184.836912613,1040273.0261190752,13
2020-11-13,1297731.2570734047,1079499.0260504927,1065208.0771644402,11
2020-11-14,1298162.2775500694,1079499.0260504927,1065638.966472549,11
2020-11-15,1298593.4292352195,1079499.0260504927,1066069.9869492135,11
2020-11-16,1274621.5475536734,791644.4733816325,1104003.7188458552,8
2020-11-17,1275035.940592919,791644.4733816325,1104417.9857766223,8
2020-11-18,1275453.4284493395,880728.94182038,1085679.2181015373,9
2020-11-19,1228994.2427305195,879399.4776764506,1039520.04996653,9
2020-11-20,1229400.4621661776,963170.401007425,1021912.6065139232,10
2020-11-21,1229806.8052605474,963170.401007425,1022318.8259495812,10
2020-11-22,1230213.2720512724,963170.401007425,1022725.1690439511,10
2020-11-23,1230623.3062312799,1066508.315859732,1000913.98414143,11
2020-11-24,1223657.9474365432,976934.7018405112,1013212.056127663,10
2020-11-25,1224063.0011160292,976934.7018405112,1013616.9865408333,10
2020-11-26,1224468.178099355,976934.7018405112,1014022.0402203193,10
2020-11-27,1219424.2996800495,1069751.264881422,989021.0436068648,11
2020-11-28,1219831.1576191185,1069751.264881422,989427.7777305439,11
2020-11-29,1220238.1394112683,1069751.264881422,989834.6356696128,11
2020-11-30,1222016.4923034355,1096500.7114156182,985860.4252337739,11
2020-12-01,1231994.2863494712,996895.6183113682,1017085.9784237106,10
2020-12-02,1232570.2772905126,996895.6183113682,1017661.728412527,10
2020-12-03,1229328.6973506105,994959.8013708962,1014837.8223907589,10
2020-12-04,1229903.4554522152,994959.8013708962,1015412.3400558678,10
2020-12-05,1230478.4540909384,994959.8013708962,1015987.0981574724,10
2020-12-06,1231053.6933674454,994959.8013708962,1016562.0967961957,10
2020-12-07,1231629.1733824434,994959.8013708962,1017137.3360727027,10
2020-12-08,1235238.3675981467,895456.4057172209,1042144.2766817079,9
2020-12-09,1189155.4904967386,864801.3639219797,1002673.3677891623,9
2020-12-10,1189717.6541406056,1064579.4863254318,960270.9009367707,11
2020-12-11,1190280.053050792,1064579.4863254318,960833.0645806377,11
2020-12-12,1190842.6873257572,1064579.4863254318,961395.4634908242,11
2020-12-13,1191405.5570640017,1064579.4863254318,961958.0977657894,11
2020-12-14,1191968.662364067,1064579.4863254318,962520.9675040338,11
2020-12-15,1191620.1949604307,1039871.6108508224,967486.3354649683,11
2020-12-16,1192186.4563516255,1115188.2797453268,951854.7148151854,12
2020-12-17,1192756.1752239496,1168342.727224593,940992.769998338,13
2020-12-18,1193326.1325244675,1168342.727224593,941562.488870662,13
2020-12-19,1193896.3283529617,1168342.727224593,942132.44617118,13
2020-12-20,1194466.7628092566,1168342.727224593,942702.6419996741,13
2020-12-21,1190673.1363087338,1065127.376131011,961108.1539118335,12
2020-12-22,1191235.9682849492,1065127.376131011,961670.7504405665,12
2020-12-23,1191805.0984330121,1165191.1974669467,940719.8608295557,13
2020-12-24,1192374.4667628868,1165191.1974669467,941288.9909776186,13
2020-12-25,1192944.0733742528,1165191.1974669467,941858.3593074933,13
2020-12-26,1193513.918366831,1165191.1974669467,942427.9659188592,13
2020-12-27,1194084.0018403847,1165191.1974669467,942997.8109114375,13
2020-12-28,1178321.4288256296,1154203.4326025029,929604.8666868936,13
2020-12-29,1178884.488497561,1154203.4326025029,930167.6908160916,13
2020-12-30,1177590.3718029615,1101048.985123237,940305.5408454069,12
2020-12-31,1178149.9050265471,1101048.985123237,940864.8400014655,12
2021-01-01,1178776.909230475,1101048.985123237,941424.3732250512,12
2021-01-02,1179404.205089703,1101048.985123237,942051.3774289791,12
2021-01-03,1180031.7927398963,1101048.985123237,942678.673288207,12
2021-01-04,1177366.1279800301,1107625.6052610904,938599.8030440583,12
2021-01-05,1177993.2393543932,1107625.6052610904,939226.6228488957,12
2021-01-06,1172486.3879539913,1116977.4748023099,931711.0093456813,12
2021-01-07,1173111.90030588,1116977.4748023099,932336.2308714947,12
2021-01-08,1173737.7036191234,1116977.4748023099,932961.7432233834,12
2021-01-09,1174363.7980290644,1116977.4748023099,933587.5465366269,12
2021-01-10,1174990.1836711087,1116977.4748023099,934213.6409465679,12
2021-01-11,1175616.8606807247,1116977.4748023099,934840.0265886121,12
2021-01-12,1153778.1927324838,948667.1491806561,949210.2998418497,10
2021-01-13,1154389.8817275737,1045584.5173701847,928977.5214978941,11
2021-01-14,1155723.8838660752,960639.5440598472,948580.1630491568,10
2021-01-15,1156330.384696974,960639.5440598472,949186.381893208,10
2021-01-16,1156937.1676458884,960639.5440598472,949792.8827241068,10
2021-01-17,1157544.2328440477,960639.5440598472,950399.6656730212,10
2021-01-18,1158156.7113766777,1032169.7118907066,935627.7447875458,11
2021-01-19,1139041.026133512,862203.2060798805,953075.9322061444,9
2021-01-20,1129993.0276794133,762139.3847439447,965553.0364945002,8
2021-01-21,1137204.286042727,757726.506540126,973710.0272594367,8
2021-01-22,1137794.112791785,848281.8855324175,954823.6806532573,9
2021-01-23,1138384.2139027952,848281.8855324175,955413.5074023153,9
2021-01-24,1138974.589503379,848281.8855324175,956003.6085133255,9
2021-01-25,1139572.1025346525,943955.7510507012,936024.1030274783,10
2021-01-26,1140182.2904634825,1116780.6604839594,899464.2605306013,12
2021-01-27,1136443.093698368,1013442.7456316527,917951.8630825118,11
2021-01-28,1131610.160473877,1026839.1654323471,910239.9861314415,11
2021-01-29,1132210.1932279342,1026839.1654323471,910839.7399059224,11
2021-01-30,1132810.5050913368,1026839.1654323471,911439.7726599795,11
2021-01-31,1133411.0961939143,1026839.1654323471,912040.0845233821,11
2021-02-01,1134011.966665557,1026839.1654323471,912640.6756259596,11
2021-02-02,1134613.116636215,1026839.1654323471,913241.5460976022,11
2021-02-03,1135220.6492584366,1111920.8543034908,895550.1329609645,12
2021-02-04,1135828.464478619,1111920.8543034908,896157.6655831861,12
2021-02-05,1134087.1985670927,1110810.6670796648,894655.9791081421,12
2021-02-06,1134694.4069197183,1110810.6670796648,895262.9051449647,12
2021-02-07,1135301.8977194682,1110810.6670796648,895870.1134975903,12
2021-02-08,1135909.6710977247,1110810.6670796648,896477.6042973403,12
2021-02-09,1136517.7271859308,1110810.6670796648,897085.3776755967,12
