Pair,Entry Time,Exit Time,Alloc,EntryZ,ZScale,Trade Return,Trade Costs,Slippage,Alpha PnL,Realized PnL,Capital After
DOAS-SASA,2020-07-21,2020-10-15,91516.25952539145,-1.8708389601855389,1.247225973457026,-0.41768210215548907,73.21300762031316,36.60650381015658,-38224.7036599728,-38334.52317140327,1302055.6476875176
EKGYO-SASA,2020-07-22,2020-10-16,100013.92258812825,-2.043994015298741,1.3626626768658274,-0.5915207913584783,80.0111380705026,40.0055690352513,-59160.31463619522,-59280.331343300975,1243199.194657857
AEFES-TTKOM,2020-08-24,2020-10-20,109585.88177385426,2.310230461197749,1.4,-0.05233176055440174,87.66870541908341,43.834352709541704,-5734.822125132318,-5866.325183260944,1238961.5297136607
THYAO-TTRAK,2020-09-25,2020-10-23,112093.43032054772,3.5723884241585697,1.4,-0.02155451203199257,89.67474425643817,44.83737212821909,-2416.1191925515664,-2550.631308936224,1237647.1342334575
ALARK-TKFEN,2020-10-14,2020-10-23,112555.94336805049,-3.151432461159172,1.4,0.13760794183017544,90.0447546944404,45.0223773472202,15488.591707631213,15353.524575589552,1253000.658809047
CCOLA-EGEEN,2020-10-16,2020-10-26,104428.73235125997,-3.1567063763559426,1.4,-0.18467286256687646,83.54298588100798,41.77149294050399,-19285.152937537358,-19410.46741635887,1234839.5854473142
ODAS-TKFEN,2020-09-18,2020-10-28,111998.68679052057,-2.29324444939117,1.4,0.2463775108871893,89.59894943241646,44.79947471620823,27593.957674082387,27459.55924993376,1263123.79246015
CCOLA-FROTO,2020-09-29,2020-11-02,76229.26986779203,-1.645071273172161,1.0967141821147741,0.012448061567414782,60.98341589423362,30.49170794711681,948.9066445533516,857.4315207120012,1266102.218424398
CCOLA-TSKB,2020-10-06,2020-11-03,98044.32981788447,1.827930743010103,1.2186204953400688,0.4309687728778232,78.43546385430759,39.21773192715379,42254.044509242245,42136.39131346079,1308662.11136724
EKGYO-SASA,2020-10-23,2020-11-03,87242.42249747299,-1.740669924714869,1.1604466164765792,-0.11387470071917459,69.79393799797839,34.896968998989195,-9934.70475191552,-10039.395658912488,1298622.7157083275
CCOLA-DOHOL,2020-10-28,2020-11-09,106102.39856665258,-2.3878039803293984,1.4,0.08670770091257249,84.88191885332208,42.44095942666104,9199.895041023872,9072.572162743889,1310319.5421792567
AEFES-BRSAN,2020-10-22,2020-11-13,83149.35315368926,-1.6766945468025651,1.1177963645350435,0.024603415141231863,66.5194825229514,33.2597412614757,2045.7580543651136,1945.9788305806865,1314030.0880766655
THYAO-TTRAK,2020-11-04,2020-11-13,99536.45770843099,1.9155521677350589,1.2770347784900393,-0.1668763078828406,79.6291661667448,39.8145830833724,-16610.276562119474,-16729.72031136959,1297300.367765296
GARAN-TCELL,2020-10-20,2020-11-16,96764.28872711932,1.9525281133927286,1.3016854089284857,-0.20330098491562493,77.41143098169546,38.70571549084773,-19672.27520288326,-19788.3923493558,1278805.0368858636
AEFES-PETKM,2020-10-27,2020-11-16,88542.3162486749,-1.7919912896073487,1.1946608597382324,-0.046638039451291344,70.83385299893993,35.416926499469966,-4129.440038314415,-4235.690817812824,1274569.3460680507
ENKAI-ZOREN,2020-11-03,2020-11-16,102547.94769306599,1.9741674478012599,1.3161116318675066,-0.0023306942097776773,82.0383581544528,41.0191790772264,-239.007907912813,-362.06544514449223,1274207.2806229063
TSKB-ZOREN,2020-10-19,2020-11-19,104531.10290795458,3.6955368821183585,1.4,-0.44711145447338857,83.62488232636368,41.81244116318184,-46737.053458883034,-46862.49078237258,1228590.9376669668
ALARK-TKFEN,2020-10-30,2020-11-24,89573.61401922072,1.771674566170205,1.1811163774468032,-0.08108192295920333,71.65889121537658,35.82944560768829,-7262.80087108387,-7370.289207906935,1223253.017023373
ODAS-TKFEN,2020-11-03,2020-11-27,109084.3081194995,2.44874422613765,1.4,-0.04876697175741749,87.2674464955996,43.6337232477998,-5319.71137324106,-5450.61254298446,1219017.5655563704
ENJSA-GUBRF,2020-10-22,2020-11-30,75865.63203360692,-1.529819375568225,1.01987958371215,0.019257435760328345,60.692505626885534,30.346252813442767,1460.9775353038935,1369.9387768635652,1221608.0781881318
PGSUS-TAVHL,2020-11-09,2020-12-01,99605.09310425006,-1.9003970004635653,1.2669313336423769,0.09559320585121814,79.68407448340005,39.84203724170003,9521.570168944325,9402.044057219224,1231418.5363606547
ENKAI-KOZAA,2020-09-18,2020-12-03,105151.1680340541,4.906081822002771,1.4,-0.035091537948252545,84.12093442724328,42.06046721362164,-3689.9162033700895,-3816.0976050109543,1228754.1796855016
BIMAS-DOHOL,2020-11-27,2020-12-08,99503.39565367528,2.0406472897759484,1.360431526517299,0.031733938148620175,79.60271652294023,39.801358261470114,3157.634603251413,3038.230528467003,1234667.4039109105
DOAS-SASA,2020-10-21,2020-12-09,104107.0299854722,3.057165701062087,1.4,-0.4467304286393159,83.28562398837776,41.64281199418888,-46507.7781297761,-46632.70656575867,1188605.661032388
AEFES-TTKOM,2020-10-26,2020-12-15,103726.52517757438,-2.8092569964858947,1.4,-0.007572399968226312,82.98122014205951,41.49061007102976,-785.45873595889,-909.9305661719793,1191058.7317978952
TSKB-ZOREN,2020-12-03,2020-12-21,103215.35109358213,-2.518489845237503,1.4,-0.041005185402179345,82.5722808748657,41.28614043743285,-4232.364607943369,-4356.223029255668,1190110.539780001
CCOLA-DOHOL,2020-11-30,2020-12-28,102615.07856780305,-2.2266766440760644,1.4,-0.15789355010790065,82.09206285424244,41.04603142712122,-16202.259049671573,-16325.397143952936,1177758.6046964317
SOKM-TCELL,2020-12-17,2020-12-30,53154.44747926611,3.711912115116173,1.4,-0.03366849997605698,42.52355798341289,21.261778991706446,-1789.6305136829933,-1853.4158506581127,1177031.0726469029
ENKAI-ZOREN,2020-12-28,2021-01-04,91627.31370335944,4.83523166370972,1.4,-0.03473343984047194,73.30185096268755,36.650925481343776,-3182.531788259685,-3292.4845647037164,1176739.3081751927
CCOLA-ENKAI,2020-11-18,2021-01-06,89084.46843874759,-1.7467050457676,1.1644700305117335,-0.06763436623334229,71.26757475099808,35.63378737549904,-6025.171564088877,-6132.0729262153745,1171861.1664281779
AEFES-PETKM,2020-11-19,2021-01-12,103201.6387640252,-4.2719919899442385,1.4,0.013814149188149577,82.56131101122017,41.280655505610085,1425.6428343477646,1301.8008678309343,1176918.6615485556
ODAS-TKFEN,2020-12-09,2021-01-12,73451.98819023104,-1.5449191981475336,1.0299461320983558,0.04996342846183943,58.76159055218484,29.38079527609242,3669.9131573224836,3581.770771494206,1180500.4323200497
DOAS-EKGYO,2020-12-15,2021-01-12,79018.64970296498,-1.6585800429775377,1.1057200286516917,-0.34462589688739703,63.214919762371984,31.607459881185992,-27231.873024715354,-27326.695404358914,1153173.7369156908
THYAO-TTRAK,2020-11-20,2021-01-14,83770.92333097437,-1.7040544295971685,1.1360362863981124,0.07777859194106644,67.0167386647795,33.50836933238975,6515.584462286218,6415.059354289048,1160804.9410818627
SISE-TTKOM,2021-01-04,2021-01-14,98203.93384121299,2.0863570452469413,1.3909046968312941,-0.05671291486382232,78.5631470729704,39.2815735364852,-5569.431339229152,-5687.276059838608,1155117.665022024
FROTO-SAHOL,2021-01-06,2021-01-19,98436.33797996692,4.001265396052132,1.4,-0.23624120832698767,78.74907038397355,39.37453519198677,-23254.719427671134,-23372.843033247093,1134783.8683434306
MGROS-PGSUS,2021-01-18,2021-01-19,71530.16783085928,-1.5448689950947283,1.0299126633964855,0.052447652299045695,57.22413426468743,28.612067132343714,3751.5893712852912,3665.75316988826,1138449.6215133187
PGSUS-TAVHL,2020-12-23,2021-01-20,100063.82133593573,-2.702881362357529,1.4,-0.09501881105999505,80.05105706874859,40.025528534374295,-9507.945333460379,-9628.021919063502,1129413.0042144484
AEFES-BRSAN,2020-12-10,2021-01-21,99889.06120172604,2.2979440977556322,1.4,0.067555598965585,79.91124896138083,39.95562448069042,6748.0653595925805,6628.198486150509,1136621.2261655638
GARAN-TCELL,2020-11-23,2021-01-27,103337.91485230687,-3.332926567712898,1.4,-0.04080043204247541,82.6703318818455,41.33516594092275,-4216.231572342657,-4340.237070165425,1135842.0533933172
BIMAS-DOHOL,2020-12-16,2021-01-28,75316.66889450446,1.580131597572611,1.0534210650484073,-0.0709312702581318,60.25333511560357,30.126667557801785,-5342.3069962983245,-5432.68699897173,1131010.4066993962
FROTO-SAHOL,2021-01-22,2021-02-05,90555.37899229143,-1.990745640508628,1.3271637603390853,-0.024731004590559394,72.44430319383315,36.222151596916575,-2239.525493558205,-2348.191948348955,1133480.27253027
CIMSA-YKBNK,2021-01-21,2021-02-10,95476.18299790735,4.262338760562698,1.4,-0.15572406305989928,76.38094639832589,38.190473199162945,-14867.939141884608,-14982.510561482097,1121535.2166244488
SASA-TTKOM,2021-01-13,2021-02-18,96917.36818952864,-2.370863628026824,1.4,0.8027594741875224,77.53389455162292,38.76694727581146,77801.33552746451,77685.03468563707,1204032.3202427605
ALARK-TKFEN,2020-11-27,2021-02-22,102397.4755067351,-2.148020064614474,1.4,0.6508772157952614,81.91798040538809,40.958990202694046,66648.18376228721,66525.30679167913,1273116.2392158895
SISE-TTKOM,2021-01-26,2021-02-22,91228.32017204954,-2.0013722687914663,1.3342481791943108,-0.019154400270144225,72.98265613763964,36.49132806881982,-1747.4237605483097,-1856.897744754769,1271259.3414711347
AKBNK-KONTR,2021-02-03,2021-02-22,85081.68887114362,3.166965518992878,1.4,0.06780572708436021,68.0653510969149,34.03267554845745,5769.025775473211,5666.9277488278385,1276926.2692199624
FROTO-GARAN,2021-02-10,2021-02-24,83770.02821020245,2.1165677679803867,1.4,-0.24257074737232684,67.01602256816196,33.50801128408098,-20320.15835034971,-20420.68238420195,1257846.2621899198
ODAS-PGSUS,2021-02-22,2021-02-24,91485.64835116937,-1.7911302037637484,1.1940868025091655,-0.06384643818631693,73.1885186809355,36.59425934046775,-5841.032792388062,-5950.815570409466,1251895.4466195104
FROTO-SAHOL,2021-02-18,2021-03-02,101138.71490039187,-7.429406368876492,1.4,0.10045433636169644,80.9109719203135,40.45548596015675,10159.822485793686,10038.456027913215,1265958.3369176376
ENKAI-KOZAA,2020-12-10,2021-03-05,99889.06120172604,-3.4314006469936746,1.4,0.11760346123281515,79.91124896138083,39.95562448069042,11747.299336619488,11627.432463177416,1279617.3362404625
CIMSA-TCELL,2021-01-26,2021-03-15,81596.58926120862,-3.5631299591804955,1.4,-0.066768494320503,65.2772714089669,32.63863570448345,-5448.081406659423,-5545.997313772873,1280900.2652173156
EGEEN-GARAN,2021-01-12,2021-03-18,87361.95103556754,1.8939459909403624,1.2626306606269082,-0.2647120064410675,69.88956082845404,34.94478041422702,-23125.75734523138,-23230.59168647406,1259728.218566444
TAVHL-TCELL,2021-02-23,2021-03-18,87869.32957268153,1.7194406632008137,1.1462937754672091,-0.03398158216996919,70.29546365814522,35.14773182907261,-2985.938843094181,-3091.382038581399,1256636.8365278626
ENKAI-EREGL,2021-01-28,2021-03-23,88713.088695199,-1.9609255619956791,1.3072837079971193,0.005389453737597246,70.9704709561592,35.4852354780796,478.1150874421362,371.6593810078974,1260321.6103255113
SASA-TTKOM,2021-02-23,2021-03-25,107317.22010059292,3.1615668266766854,1.4,-0.40934635031297534,85.85377608047435,42.92688804023717,-43929.91237391199,-44058.6930380327,1217608.3204788135
CIMSA-YKBNK,2021-02-24,2021-03-25,105159.21751603886,2.748724813926476,1.4,-0.085695108183984,84.12737401283108,42.06368700641554,-9011.630521580055,-9137.821582599301,1208470.4988962142
EKGYO-TAVHL,2021-03-02,2021-03-25,106340.50030108156,3.4571457527660967,1.4,0.18730336670081657,85.07240024086525,42.536200120432625,19917.933723041773,19790.325122680475,1228260.8240188947
MGROS-PGSUS,2021-01-25,2021-03-29,95673.86551828383,-4.304457613096849,1.4,-0.28159159654224664,76.53909241462706,38.26954620731353,-26940.956538661743,-27055.765177283683,1203802.360776215
GUBRF-TOASO,2021-02-24,2021-03-29,82902.44971632412,1.6555386062826845,1.1036924041884564,-0.07874706972885642,66.32195977305929,33.160979886529645,-6528.324988504389,-6627.8079281639775,1197174.552848051
DOAS-FROTO,2021-01-14,2021-04-08,97029.88386185,4.876260071184549,1.4,0.37925379365468,77.62390708948,38.81195354474,36798.95155247962,36682.5156918454,1240740.1196984258
AKBNK-KONTR,2021-03-23,2021-04-19,105867.01526734294,-8.052135250406627,1.4,0.036072192195114566,84.69361221387436,42.34680610693718,3818.8553218467227,3691.814903525911,1252528.807775454
