Date,Capital,Open Gross,Idle Cash,Open Count
2021-02-28,1238607.2809410642,1211887.5012502149,977388.699503259,12
2021-03-01,1247150.216596092,1162206.4673725,996612.6475141823,11
2021-03-02,1261949.2490613149,1236048.4175657956,995523.4856986556,12
2021-03-03,1262624.9167926745,1236048.4175657956,996198.8392846688,12
2021-03-04,1263300.898815507,1236048.4175657956,996874.5070160284,12
2021-03-05,1263977.1952760078,1236048.4175657956,997550.489038861,12
2021-03-06,1264653.8063204393,1236048.4175657956,998226.7854993617,12
2021-03-07,1265330.7320951326,1236048.4175657956,998903.3965437933,12
2021-03-08,1266007.9727464865,1236048.4175657956,999580.3223184865,12
2021-03-09,1273362.443676843,1021115.4804786297,1053157.3655874473,10
2021-03-10,1274028.0029088282,1021115.4804786297,1053822.6153739379,10
2021-03-11,1258627.7640843866,1029916.4461652482,1036536.6981113929,10
2021-03-12,1259287.1006841925,1029916.4461652482,1037195.7281588583,10
2021-03-13,1259946.743978934,1029916.4461652482,1037855.0647586641,10
2021-03-14,1260606.694111272,1029916.4461652482,1038514.7080534055,10
2021-03-15,1261277.7633618468,1180647.489395791,1006767.483891177,11
2021-03-16,1261949.14476488,1180647.489395791,1007438.5531417518,11
2021-03-17,1258190.0586430063,1187931.4635102926,1002114.6380907282,11
2021-03-18,1258860.5262681774,1187931.4635102926,1002784.7939882934,11
2021-03-19,1259531.3057659566,1187931.4635102926,1003455.2616134646,11
2021-03-20,1260202.3972814137,1187931.4635102926,1004126.0411112438,11
2021-03-21,1260873.8009596858,1187931.4635102926,1004797.1326267008,11
2021-03-22,1281568.8679354817,951547.3020691223,1076322.120602157,9
2021-03-23,1282255.0885365645,1255937.490576772,1011542.3074614757,11
2021-03-24,1245944.5488105314,859190.4395516451,1060577.7119102576,8
2021-03-25,1246596.4641135521,1008703.7854089089,1029073.234947616,9
2021-03-26,1257631.1249038102,943916.8505391068,1054036.6013654869,8
2021-03-27,1258283.829044867,943916.8505391068,1054689.0020379024,8
2021-03-28,1258936.8367957256,943916.8505391068,1055341.7061789592,8
2021-03-29,1259599.0047804436,1067384.2819862862,1029449.2161686742,9
2021-03-30,1244316.4917580301,1109156.559496803,1005189.7739541512,9
2021-03-31,1244982.7654420086,1219430.1619228695,982139.0069446132,10
2021-04-01,1245719.8231808816,1219430.1619228695,982805.2806285917,10
2021-04-02,1246457.2575809183,1219430.1619228695,983542.3383674646,10
2021-04-03,1247195.0688346052,1219430.1619228695,984279.7727675013,10
2021-04-04,1247933.257134527,1219430.1619228695,985017.5840211882,10
2021-04-05,1248671.822673367,1219430.1619228695,985755.77232111,10
2021-04-06,1249410.7656439072,1219430.1619228695,986494.3378599501,10
2021-04-07,1250150.0862390276,1219430.1619228695,987233.2808304903,10
2021-04-08,1302822.2746248022,1164362.2876013415,1051722.7097141407,10
2021-04-09,1303593.6311492138,1276765.8291323062,1028317.6213613563,11
2021-04-10,1304365.3818626162,1276765.8291323062,1029088.9778857679,11
2021-04-11,1305137.5269664528,1276765.8291323062,1029860.7285991703,11
2021-04-12,1305910.0666622708,1276765.8291323062,1030632.873703007,11
2021-04-13,1306683.0011517196,1276765.8291323062,1031405.413398825,11
2021-04-14,1307456.330636552,1276765.8291323062,1032178.3478882738,11
2021-04-15,1308230.0553186238,1276765.8291323062,1032951.6773731062,11
2021-04-16,1312844.6733285296,974954.3152490036,1102478.3567109443,8
2021-04-17,1313596.1960246563,974954.3152490036,1103229.4955499938,8
2021-04-18,1314348.1027740238,974954.3152490036,1103981.0182461205,8
2021-04-19,1339977.056831378,875873.7967152756,1150907.3816195675,7
2021-04-20,1351748.0226716297,780152.3608332855,1183260.3546766746,6
2021-04-21,1352503.3188719074,780152.3608332855,1184015.2650924732,6
2021-04-22,1353272.421036642,942452.7590979144,1149875.9756658557,7
2021-04-23,1354041.916238314,942452.7590979144,1150645.0778305903,7
2021-04-24,1354811.8046777784,942452.7590979144,1151414.5730322623,7
2021-04-25,1355582.086555993,942452.7590979144,1152184.4614717267,7
2021-04-26,1356352.7620740181,942452.7590979144,1152954.7433499414,7
2021-04-27,1357123.8314330168,942452.7590979144,1153725.4188679666,7
2021-04-28,1357895.294834255,942452.7590979144,1154496.488226965,7
2021-04-29,1358667.1524791017,942452.7590979144,1155267.9516282035,7
2021-04-30,1359449.216073637,1061112.4567902985,1130527.9742691875,8
2021-05-01,1360231.6793288337,1061112.4567902985,1131310.0378637228,8
2021-05-02,1361014.5424489323,1061112.4567902985,1132092.5011189196,8
2021-05-03,1361812.0782739024,1233724.782441202,1095763.7142240738,10
2021-05-04,1366975.1174703257,1121321.2409102377,1125100.1671719435,9
2021-05-05,1367766.4051409366,1121321.2409102377,1125891.0506746247,9
2021-05-06,1368565.7825828048,1214267.9290504726,1106698.800395085,10
2021-05-07,1369372.804647677,1301781.0251485917,1088682.8621758576,11
2021-05-08,1370180.2391278245,1301781.0251485917,1089489.8842407297,11
2021-05-09,1370988.0862340052,1301781.0251485917,1090297.3187208772,11
2021-05-10,1371796.3461770846,1301781.0251485917,1091105.1658270578,11
2021-05-11,1372605.0191680363,1301781.0251485917,1091913.4257701375,11
2021-05-12,1336778.479330966,1178313.5937014122,1082660.8867259268,10
2021-05-13,1337559.0479831523,1178313.5937014122,1083441.0566851625,10
2021-05-14,1338340.015532035,1178313.5937014122,1084221.6253373488,10
2021-05-15,1339121.3821814633,1178313.5937014122,1085002.5928862314,10
2021-05-16,1339903.148135391,1178313.5937014122,1085783.9595356598,10
2021-05-17,1340693.6820466586,1279521.0682217367,1064806.1184677177,11
